4.0;Dromerige combinatie van liefdesverhaal en misdaadfilm.;Ain't Them Bodies Saints
4.0;Hollywood doet Broadway op de prairies van Oklahoma.;August: Osage County
1.5;Een nieuwe versie van het romantische tienerdrama met Brooke Shields uit 1981.;Endless Love
3.0;Natuurdocu van de maker van March of the Penguins over de wonderbaarlijke, maar trage herstelmogelijkheden van bossen. Zonder afgezaagde ecologische boodschap.;Once Upon a Forest
4.5;Wes Anderson komt wederom met een prachtig gelaagde film.;The Grand Budapest Hotel
3.0;Genietbare gameverfilming met spectaculaire races raakt soms de weg kwijt.;Need for Speed
3.0;Het regiedebuut van Sanne Vogel is nog niet helemaal trefzeker, maar laat zeker potentie zien in de regie.;Hartenstraat
3.0;Documentaire over Egyptische vrouwen na de revolutie in 2011. Echt vrij zijn ze nog steeds niet.;Ana Ana
2.0;Frans drama over twee zussen en de foute wegen die met name één van hen inslaat. Het verhaal wordt in horten en stoten verteld, wat te veel nadenken vergt.;Suzanne
2.5;Met voldoende actie is dit langverwachte vervolg op 300 vermakelijk, maar wel meer van hetzelfde.;300: Rise of an Empire
4.0;Een historisch spektakel van vaderlandse bodem dat met vlag en wimpel slaagt voor de Bechdeltest.;Kenau
4.0;Puberende punkers zorgen voor een oprecht verhaal over opgroeien in het Stockholm van de jaren tachtig.;We Are the Best!
3.0;Regiedebuut van actrice Valeria Golino gaat over een vrouw die zieke mensen helpt om een eind aan hun leven te maken.;Miele
1.0;De zoveelste variant op The Hangover is een platte komedie met platte personages die elke vorm van urgentie mist en er bovenal niet in slaagt grappig te zijn.;Best Night Ever
3.0;Pretentieloze buddycopfilm.;Ride Along
5.0;Het mooiste en ontroerendste drama van Alexander Payne is een roadmovie waarin het fileren van de band tussen een man en zijn familie het ware doel is.;Nebraska
4.5;Geestige en ontroerende liefdesperikelen tussen een man en zijn computer in deze voor een Oscar genomineerde film van Spike Jonze.;Her
1.5;De hoogtepunten in deze erotische thriller zijn in ieder geval niet van cinematische aard.;Nurse
3.0;Een film zoals zijn hoofdpersoon: aan de oppervlakte intrigerend en charmant, maar uiteindelijk toch nogal hol en onevenwichtig.;LAmour est un Crime Parfait
3.0;Vliegtuigkaping met Liam Neeson weet niet voor de volle speelduur te overtuigen, maar levert dankzij een hoog tempo en een goede spanningsboog alsnog een aardige thriller op.;Non-Stop
3.0;Dit Taiwanese drama is half biopic en half fictie. De verhaallijn over een blinde pianist wint het met gemak.;Touch of the Light
2.5;Hoofdpersoon Onno schittert door afwezigheid, maar wordt door voicemails van vrienden, familieleden en collegas toch vrij tastbaar in deze experimentele film.;After the Tone
2.5;Deze animatiefilm van de regisseur van The Lion King probeert humor, avontuur en educatie met elkaar te verenigen.;Mr. Peabody & Sherman
4.5;Verstikkend drama maakt de slavernij voelbaar.;12 Years a Slave
4.0;Peter Berg brengt een spannend en onderhoudend oorlogsdrama met goede rollen van Wahlberg, Hirsh, Kitch en Foster.;Lone Survivor
1.5;Deze verfilming van Mark Helprins epische roman is een mislukking van minstens zo grote proporties.;Winters Tale
2.0;Gaat dit de opvolger van de Twilight-reeks worden?;Vampire Academy
3.0;José Padilhas remake mist de nostalgische charme van Verhoevens cultklassieker, maar bevat genoeg nieuwe elementen om fris aan te voelen.;RoboCop
2.5;Het vijfde regieproject van George Clooney hinkt op te veel gedachten. De oorlog wordt onderschat en de film is overdreven sentimenteel en fragmentarisch.;The Monuments Men
2.0;Romantische komedie met een getalenteerde cast, maar een matig scenario.;That Awkward Moment
4.0;IJzersterk bloederig vierluik vol kritiek op modern China.;A Touch of Sin
4.5;Letterlijk en figuurlijk steengoede animatiefilm met gevatte humor en heerlijk houterig bewegende figuurtjes. Visueel is het een overdonderende ervaring.;The Lego Movie
2.5;Nederlandse remake van het Spaanse Planta 4a.;Kankerlijers
3.5;Maar liefst tien Oscarnominaties zorgen voor hoge verwachtingen. Kan American Hustle deze ook waarmaken?;American Hustle
2.0;De eerste Herculesfilm van dit jaar reikt de tweede film de verbeterpunten op een presenteerblaadje aan.;The Legend of Hercules
3.5;De eigenzinnige regisseur Jim Jarmusch keert terug in de bioscopen met een film over vampiers.;Only Lovers Left Alive
4.0;Knap geconstrueerde moordthriller, waarbij van meet af aan duidelijk is hoe het zit. Regisseur Guiraudie is vooral geïnteresseerd in motieven.;L'Inconnu du Lac
2.5;Dit animatievervolg is een kleurrijk en creatief vormgegeven avontuur dat grotendeels meelift op de populariteit van het eerste deel. Plotmatig is het een rommeltje.;Cloudy with a Chance of Meatballs 2
3.0;Film over het leven van de Italiaans-Belgische zanger Rocco Granata.;Marina
3.0;Een indrukwekkende cast is geen garantie voor een meesterwerk, maar komt wel goed van pas.;Out of the Furnace
4.0;Indrukwekkende tweede film van Clio Barnard. Hoofdrolspeler Conner Chapman is een ware ontdekking als een schroothandelaartje dat voor zijn bestaan knokt.;The Selfish Giant
2.5;Afstandelijke, nietszeggende verfilming van de hectiek vlak na de moord op Kennedy;Parkland
2.0;De nieuwe Nijenhuis is meer van hetzelfde, maar we hadden eigenlijk ook niet anders verwacht. Zelfs de romantiek in Toscane heeft een teleurstellend korte aandachtsspanne.;Toscaanse Bruiloft
2.0;Deze comicverfilming van de makers van Underworld slaat op essentiële punten de plank mis. En mist humor.;I, Frankenstein
3.0;Deze verfilming van het gelijknamige boek van Orson Scott Card brengt interessante thema's terug in het sciencefictiongenre, maar helaas niet met volle overtuigingskracht.;Ender's Game
3.5;McConaughey en Leto op hun best in deze biografie van de medicijndealende aidspatiënt Ron Woodroof.;Dallas Buyers Club
3.0;Oscarwinnaar Roman Polanski verfilmt een toneelstuk over sadomasochisme.;Venus in Fur
4.0;Vierde deel in de fameuze Heimat-filmreeks kenmerkt zich weer door oog voor detail.;Die Andere Heimat: Chronik einer Sehnsucht
1.5;Volstrekt onoriginele 'found footage'-horrorfilm die beter onontdekt had kunnen blijven.;Devils Due
4.0;J.C. Chandors opvolger van Margin Call oogt in veel opzichten als de tegenhanger van zijn regiedebuut, maar blijkt toch in het verlengde ervan te liggen.;All Is Lost
4.0;Een sterke zwanenzang voor James Gandolfini in een komisch drama over relaties en onzekerheid.;Enough Said
2.0;Spionagefilm gebaseerd op het bekende personage van Tom Clancy.;Jack Ryan: Shadow Recruit
3.0;Naargeestig arthousedebuut van Schotse bodem.;For Those In Peril
4.0;Strak vasthouden aan de oude teksten van Shakespeare en toch een frisse, moderne romantische komedie maken? Laat dat maar aan Joss Whedon over.;Much Ado About Nothing
3.0;Bekroonde documentaire over twee parttime schaapherders. Om hem te kunnen waarderen, moet je je er compleet aan overgeven.;Winter Nomads
2.5;Stil spel en natuurshots vormen de boventoon in dit enigszins saaie drama van debuterend speelfilmregisseur Graham.;Shell
3.5;Grappige en spannende kinderanimatie van uitstekende kwaliteit.;Pelle en de Dierenrovers
4.5;Martin Scorseses beste film sinds Casino.;The Wolf of Wall Street
4.5;Ongebruikelijke mix van drama en humor over een heel serieus onderwerp. Judi Dench is ontzagwekkend briljant als een eenvoudige vrouw op zoek naar antwoorden.;Philomena
4.0;Emotionele en bemoedigende documentaire over drie vrouwen en hun strijd tegen borstkanker. Een persoonlijk en gedurfd portret.;Wakker in een Boze Droom
4.5;Op en top Von Trier, en als geheel misschien wel de beste film van de controversiële Deen in het nieuwe millennium.;Nymphomaniac (II)
4.0;De eerste echte Limburgse speelfilm is meer dan dialect en Rowwen Hèze. Het is een universeel en tijdloos jeugddrama over het wonder van de eerste verliefdheid.;Hemel op Aarde
3.0;Ambitieus maar verwarrend scifi-animatiedrama waarin Robin Wright (als zichzelf) de keuze krijgt om eeuwig jong te blijven, maar de consequenties hiervan niet kan aanvaarden.;The Congress
3.5;De verfilming van het leven van schrijfster Violette Leduc is geen makkelijke zit, maar het loont.;Violette
3.0;Deze sympathieke Amerikaanse remake van de Canadese kaskraker Starbuck is meer 'feel good' dan komedie.;Delivery Man
2.5;Verfilming van beroemd verhaal is meer commercial dan speelfilm.;The Secret Life of Walter Mitty
4.5;De laatste dag in het leven van Oscar Grant, voorafgaande aan de schokkende gebeurtenissen van nieuwjaarsdag 2009.;Fruitvale Station
2.0;Promotiefilm met een mediabewuste Justin Bieber.;Justin Biebers Believe
2.0;Keanu Reeves loopt er maar verloren bij in dit bloedeloze niemendalletje.;47 Ronin
3.0;Alle ophef blijkt nogal overtrokken bij het zien van de nieuwe Von Trier. De film bevat voor een drama over een nymfomane ondanks confronterend naakt opvallend weinig expliciete seks.;Nymphomaniac (I)
4.0;Weelderige productie van David Lean naar het boek van Boris Pasternak.;Doctor Zhivago
2.5;Met het heengaan van Mandela nog vers in het geheugen is de timing van zijn biopic op zijn minst opmerkelijk. Hij had alleen een veel betere film verdiend.;Mandela: Long Walk to Freedom
3.0;Een droomcast zoals die van Last Vegas kun je bij wijze van spreken het telefoonboek laten voorlezen en dan is het nog interessant. Toch had er hier nog wat meer in gezeten.;Last Vegas
3.0;Man met penopauzeverschijnselen zorgt voor een mix van drama en thriller.;Avant lHiver
4.0;Een overdonderende visuele beleving in de trant van de Qatsi-trilogie. Een caleidoscopische blik op al het moois dat onze planeet en mensheid te bieden heeft.;Samsara
3.5;De puberteit van Georgië gezien door de ogen van twee vriendinnen in dezelfde levensfase.;In Bloom
2.0;Gekunstelde natuurdocumentaire van Franse makelij over een kapucijneraap die het moet zien te rooien in het gigantische Amazonegebied.;Amazonia
5.0;Opgepoetste versie van een van Chaplins meesterwerken vol sociale satire, gevoel en uiteraard humor.;Modern Times
2.0;Teleurstellende, formele en overgedramatiseerde adaptatie van Tarzan.;Tarzan
4.0;Emma Thompson en Tom Hanks laten zich van hun beste kant zien in deze boeiende blik achter de schermen van Mary Poppins.;Saving Mr. Banks
4.0;Ontmoet de Nederlandse Bridget Jones.;Soof
4.0;Een nieuw bewijs dat de Indiase cinema een opmars aan het maken is.;The Lunchbox
3.0;Italiaans drama over de bijzondere band tussen een ouderloos meisje en een uitgerangeerde, blinde B-acteur. Het blijkt lastig meeleven met de hoofdpersoon.;Il Futuro
4.0;Het middendeel van een trilogie heeft het vaak lastig. Toch brengt Peter Jackson het er netjes vanaf en doet ons verlangen naar meer. Draak Smaug is de beste filmschurk van 2013.;The Hobbit: The Desolation of Smaug
3.5;Een onvervalste Disney.;Frozen
2.5;De opvolger van de succesvolle familiefilm uit 2012 zoekt het dit keer buiten het klaslokaal.;Mees Kees op Kamp
3.0;Amusante animatiefilm uit Texas, waarbij de Hollandse stemmencast nu eens echt wat toevoegt. Helaas blijft de verbale vaart en humor er niet de volledige anderhalf uur in.;Free Birds
2.0;Frans Weisz heeft zich gewaagd aan de familiefilm, maar dit pakt niet in alle opzichten geslaagd uit. Finn mist humor en is veel te serieus.;Finn
3.5;Een opzichtige poging om Oscars binnen te halen is het wel, maar desalniettemin is dit een overtuigend drama over de positie van Afro-Amerikanen in de afgelopen vijftig jaar.;The Butler
4.0;Een grauwe zwerftocht van de gebroeders Coen door de folkscene in New York begin jaren zestig.;Inside Llewyn Davis
3.0;Kabbelende, doelloze film over gescheiden echtpaar.;La Tendresse
3.5;Een verscheurd gezinnetje moet het met elkaar zien uit te houden in een troosteloos vakantiepark waar de regen met bakken uit de lucht komt.;Tanta Agua
3.0;Eigenzinnig en tragikomisch portret van Belgische bodem.;Ne Me Quitte Pas
2.5;In de basis niet onaardige film lijdt onder goedkope poep-, pies- en kotsgrappen.;Bros Before Hos
2.0;Spike Lees remake van de Koreaanse culthit werd lange tijd met argusogen in de gaten gehouden. Weet zijn versie de critici alsnog te verrassen, of hadden de boze tongen het toch bij het juiste eind?;Oldboy
3.0;Jason Statham speelt een ex-undercoveragent die zich staande moet zien te houden in een redneck-dorpje vol tuig.;Homefront
3.0;Romkom over zes mannen en hun complexe gevoelens. Regisseur Mark de Cloe maakt vooral indruk met de kleine, menselijke scènes.;Mannenharten
4.0;Fascinerende documentaire laat de muziekgeschiedenis zien vanuit een onbelichte hoek: die van de achtergrondzangeres.;20 Feet from Stardom
3.0;Het gevaarlijke werk in een kerncentrale als metafoor voor een fatale liefdesverhouding.;Grand Central
3.5;Een wat Amerikaans ogende, maar alleszins vermakelijke familiefilm voor tijdens de kerstdagen.;Midden in de Winternacht
4.5;Greengrass en Hanks zijn in topvorm in deze intense navertelling van de kaping van het Amerikaanse vrachtschip Maersk Alabama.;Captain Phillips
4.0;De regisseur van het bejubelde Paradise Now komt opnieuw met een pakkend drama over Palestijnse vrijheidsstrijders.;Omar
4.0;Fijnzinnig en emotioneel Japans drama van de maker van Nobody Knows over de vraag of een familieband door biologische factoren of opvoeding ontstaat.;Like Father, Like Son
4.0;Sterk geschreven thriller over de totstandkoming van Wikileaks.;The Fifth Estate
3.0;Charmante doch wat kluchtige Deense animatiefilm over een enorme neushoorn in een woonkamer van een appartement.;Otto Is een Neushoorn
4.0;Onder leiding van nieuwe regisseur Francis Lawrence neemt de populaire jongvolwassenenfranchise een zelfverzekerde aanloop naar wat een zinderende finale belooft te worden.;The Hunger Games: Catching Fire
4.5;De trilogie die eigenlijk geen trilogie is, wordt op waardige wijze afgesloten.;The Worlds End
2.5;Vervreemdende middenmoter zweeft tussen veel te vaag en briljant artistiek.;The Counselor
4.0;Intens Canadees jeugddrama over een zonderlinge puber die moet kiezen tussen verstand en gevoel. Hij belandt in de jeugdgevangenis nadat hij zijn ziel op internet blootgeeft.;Blackbird
4.0;Audrey Hepburns tijdloze elegantie is opnieuw te bewonderen in digitaal gerestaureerde klassieker.;Breakfast at Tiffany's
4.0;Winnaar van de Gouden Beer is een aangrijpend drama over een moeder die moeite heeft om haar volwassen zoon los te laten.;Child's Pose
2.0;Mierzoet en inaccuraat beeld van Diana´s laatste jaren.;Diana
3.0;Jean-Pierre Jeunet probeert het nog eens in het Engels, maar wederom leidt dat tot slechts een halfgeslaagde film.;The Young and Prodigious T.S. Spivet
4.5;Een van de hoogtepunten van dit filmjaar.;La Grande Bellezza
2.5;Ongemakkelijke verfilming van de bestseller van Herman Koch. Het uitstekende spel maakt het gebrek aan sympathieke personages gedeeltelijk goed.;Het Diner
2.0;Were all gonna laugh at it.;Carrie
3.5;De fascinerende geschiedenis van orka Tilikum die de dood van twee trainers op zijn geweten heeft. Het is met name de mens en niet de walvis die blaam treft.;Blackfish
3.0;In afwachting van de volgende Avengers-bijeenkomst moet de blonde god met de hamer het weer even alleen doen. Gelukkig is Loki er nog.;Thor: The Dark World
2.5;Zwarte misdaadkomedie van de regisseur van Léon over een maffia-echtpaar (Robert de Niro en Michelle Pfeiffer) dat met hun gezin moet onderduiken in een Frans boerengehucht.;Malavita
4.0;Integer portret van een jonge vrouw met een verstandelijke beperking die haar emoties en hormonen de baas probeert te zijn. De officiële Canadese Oscarinzending.;Gabrielle
3.0;Voortkabbelende roadmovie met Catherine Deneuve als sprankelend middelpunt.;Elle s'en Va
3.5;Clive Owen en de rest van de cast houden Canets langdradige familiesaga boeiend.;Blood Ties
3.5;Film over seksverslaving is pakkende mix tussen drama en feelgoodfilm.;Thanks for Sharing
2.0;Het middendeel van Machete Kills is een opeenstapeling van extremiteiten, debiliteiten en excentriekelingen. Dit gaat ten koste van de immer coole Danny Trejo.;Machete Kills
4.0;Een aandoenlijk en aangrijpend drama over een echtscheiding gezien door de ogen van de zevenjarige dochter.;What Maisie Knew
3.5;Misschien niet zo sterk als het eerste deel, maar nog steeds een ijzingwekkende horror.;Insidious: Chapter 2
4.0;Minimalistische tragikomedie over de lotgevallen van twee Mexicaanse arbeiders fascineert en ontroert.;Workers
3.0;Verkleed als bejaarde trekt Johnny Knoxville er met zijn kleinzoon op uit om Amerika op stelten te zetten. Ondanks de nieuwe opzet is de kans klein dat deze Jackass-spinoff nieuwe zieltjes zal winnen.;Jackass Presents: Bad Grandpa
3.0;Paddenstoelen dienen als metafoor in dit drama over een man die zichzelf zoveel mogelijk wil afzonderen van de maatschappij.;Love & Fungi
3.0;Stallone en Schwarzenegger zijn op hun best in een actiefilm die doet denken aan hun hoogtijdagen.;Escape Plan
3.5;Studentikoze film stemt weemoedig.;Feuten: Het Feestje
4.5;Een ander soort geluid uit Bollywood, dit geweldige en gewelddadige gangsterepos.;Gangs of Wasseypur
4.0;Gevoelig en fijnzinnig drama over een bevlogen jeugdhulpverleenster die ook orde op zaken in haar eigen leven moet stellen.;Short Term 12
3.0;De nieuwe Nederlandse roadmovie leidt naar Roemenië. Gelukkig zit Raymond Thiry achter het stuur.;A Long Story
3.0;Humoristische, maar zwalkende documentaire over de ontstaansgeschiedenis en culturele impact van de stemmingmaker op menig huwelijk en bar mitswa.;Hava Nagila: The Movie
1.5;Breakdance in 3D.;Battle of the Year
1.5;Moeilijk te peilen drama over een meisje dat wordt geconfronteerd met de blindheid, tradities en levensinstelling van haar moeder.;How to Describe a Cloud
5.0;Magistraal liefdesdrama.;La Vie d'Adèle
3.5;Deze spectaculaire concertregistratie van 's werelds populairste metalformatie wordt omlijst door vage fictie. Dit blijft acceptabel zolang je het als één grote videoclip opvat.;Metallica Through the Never
4.0;De man achter Notting Hill en Love Actually keert terug met  een geslaagde romantische komedie over tijdreizen.;About Time
2.0;Zon, zee en poker in dit formulematige tussendoortje met Timberlake en Affleck.;Runner Runner
4.0;Doe Maar gunt dertig jaar na het uiteenvallen van de band een blik achter de schermen.;Doe Maar: Dit Is Alles
2.0;Deze spin-off van Cars wil ondanks de setting maar niet echt van de grond komen. Hij mist de sprankeling en humor van Pixar.;Planes
3.0;Amusante animatiefilm over een slak met raceambities.;Turbo
2.5;De ambitieuze makers van deze prachtig uitgevoerde animatiefilm nemen wel erg veel hooi op hun vork. Dat kan een giraf al nauwelijks weg krijgen, laat staan de jeugdige doelgroep.;Zarafa
2.5;Deze Russische animatiefilm gebaseerd op het sprookje van Hans Christian Andersen mist een eigen smoel. Helemaal verloren tijd en moeite is hij echter niet.;De Sneeuwkoningin
3.0;Charmante en creatieve interpretatie van het verhaal van de Schot James Duthie die met zijn fiets van Schotland naar de poolcirkel fietste.;Dummy Jim
5.0;Houston, we have a masterpiece.;Gravity
3.5;Joseph Gordon-Levitt is regisseur, schrijver én hoofdrolspeler van een geslaagd komisch drama over pornoverslaving, relaties en onrealistische verwachtingen.;Don Jon
3.5;De Nederlandse Mission Impossible in een roze sausje.;Chez Nous
3.5;Ron Howard komt weer een beetje terug in vorm met dit racedrama over de rivaliteit tussen coureurs Niki Lauda en James Hunt. Visueel is het een ongekend spektakel.;Rush
3.0;Een jaar na Jagten krijgt Mads Mikkelsen opnieuw een hoop onrecht te verduren, maar dit keer slaat hij wél terug.;Michael Kohlhaas
3.0;Aardige, maar weinig originele animatiefilm.;Jasper & Julia en de Dappere Ridders
1.5;Wie zoet is krijgt lekkers, het laatste Sinterklaasavontuur van Martijn van Nellestijn de roe.;Sinterklaas en de Pepernoten Chaos
3.0;Groots opgezette productie oogt fraai, maar het vriendschapsdrama tussen de twee vrouwelijke hoofdpersonages vraagt om meer verdieping.;Hoe Duur Was de Suiker
3.5;Washington en Wahlberg zijn goed op dreef in deze buddyfilm vol humor en actie.;2 Guns
4.0;Ontroerende verfilming van waargebeurd verhaal.;Still Mine
2.0;De jaren tachtig komen tot leven in deze dramafilm gebaseerd op een waargebeurde roof.;Empire State
4.0;Nederlandse natuurfilm van formaat.;De Nieuwe Wildernis
4.0;Michael Caine denkt dat al het licht uit zijn leven is verdwenen, tot hij Clémence Poésy ontmoet.;Mr. Morgan's Last Love
2.0;Dramafilm over een indiaan met een oorlogstrauma. Er ontstaat een hechte band met zijn therapeut die er onorthodoxe methodes op nahoudt.;Jimmy P.
4.0;Opnieuw een interessante en inspirerende documentaire van filmfanaat Mark Cousins.;A Story of Children & Film
2.0;Muzikaal document over de complexe relatie tussen de muzikant Tim Buckley en zijn zoon Jeff, die elkaar eigenlijk nooit gekend hebben.;Greetings from Tim Buckley
3.0;Derde familiefilm over de eenzame Junior en zijn pratende tak Knoester. Voor de jeugdige doelgroep een fijn middagje uit, al zal de verhaalopbouw wellicht wat verwarrend zijn.;Waar is Knoester
3.5;In haast elk denkbaar opzicht is dit ruwe misdaaddrama de tegenhanger van Rabat. Soms verliest regisseur Taihuttu zich iets te veel.;Wolf
4.0;Een sterk en complex drama over een vader die na de ontvoering van zijn dochtertje het recht in eigen hand neemt.;Prisoners
3.5;Ondanks indrukwekkende rollen van Seyfried en Sarsgaard weet het portret van het heftige leven van de roemruchte pornoster helaas niet het onderste uit de kan te halen.;Lovelace
3.0;De nieuwe Ozon vormt binnen zijn veelzijdige oeuvre een aardige middenmoter. Hoofdrolspeelster Marine Vacth is weergaloos als femme fatale tegen wil en dank.;Jeune & Jolie
1.5;Ondanks de aanwezigheid van grote namen als Oldman en Ford slaat deze matige thriller de plank volledig mis.;Paranoia
3.0;Loodzware kost is deze deprimerende biopic van Bruno Dumont. Juliette Binoche verdient alle lof met haar lef om het lelijkste en donkerste in de mens naar boven te brengen.;Camille Claudel 1915
2.5;Vlakke bromance van de maker van Pineapple Express die gebukt gaat onder een gebrek aan plot. Hoofdrolspelers Rudd en Hirsch proberen er het beste van te maken.;Prince Avalanche
3.5;Channing Tatum redt eigenhandig het Witte Huis, de president, zijn dochter en de gehele wereld.;White House Down
2.5;Nederlandse remake van de Vlaamse filmhit. Vol met getalenteerde actrices van eigen bodem, maar met een ongelukkige mix van romantiek en te lichtvoetig drama.;Smoorverliefd
2.5;Ongemakkelijk vervreemdend.;Yeralti
4.0;Mooi oprecht drama over een eenzame vrouw die haar leven richting probeert te geven.;Gloria
3.5;Vin Diesel gaat back to basic in deze ouderwetse maar tegelijkertijd frisse update in de Riddick franchise.;Riddick
3.0;Er staat iets achter je! Met The Conjuring levert James Wan een ouderwetse spookhuisfilm af. Maar is hij net zo goed als voorganger Insidious?;The Conjuring
2.5;Iedereen die Steve Jobs op handen draagt, krijgt waar voor zijn geld, maar degenen met een kritischere blik kunnen beter thuisblijven.;Jobs
3.5;Winnaar van de publieksprijs op het filmfestival van Venetië doet denken aan het werk van de gebroeders Dardenne.;Eat Sleep Die
4.5;Een portret van Gerard Richter passend bij zijn schilderkunst.;Gerhard Richter Painting
2.5;Boekverfilming over jonge vrouw die met kanker moet zien om te gaan.;Meisje met Negen Pruiken
3.5;Over de doden niets dan goeds, in deze boeiende, maar wat eenzijdige documentaire van Sarah Polley.;Stories We Tell
3.0;Kluchtige komedie waarin een dealer drie vreemden weet te strikken om zijn gezin te spelen, zodat hij onopvallend drugs vanuit Mexico kan smokkelen.;We're the Millers
4.0;De achtste Van Warmerdam is een beklemmende, ongrijpbare studie naar het kwaad in al zijn vormen. Een minutieus gecomponeerde thriller met onvervalste horrorelementen.;Borgman
3.5;Met name de eerste helft van deze komische kritiek op Hollywood heeft een aantal hilarische momenten.;This Is the End
2.0;Deze rommelige Britse thriller tart de vele talenten van Susan Visser. De opzet is toneelmatig en theatraal.;Game
1.5;Hoe het er écht aan toegaat in de vijf levens van de leden van One Direction zullen we wel nooit te weten te komen. De fans zullen er echter ongetwijfeld geen genoeg van kunnen krijgen.;One Direction: This Is Us
3.5;Dit vervolg is haast net zo vermakelijk als de voorganger, maar de humor puberaler. Er is vooral een betere balans tussen de verhaallijnen van Hit-Girl en Kick-Ass.;Kick-Ass 2
2.0;Schaduwjagers, demonen en liefdesdriehoeken in het eerste deel van de nieuwe reeks fantasierijke tienerfilms.;The Mortal Instruments: City of Bones
3.5;De zesenveertigste Allen is een lichtdramatische, lichtkomische middenmotor over een getroebleerde vrouw die haar verwoeste leven weer op de rit probeert te krijgen.;Blue Jasmine
3.0;Michael Winterbottoms nieuwste film is een biopic over Paul Raymond, de man die een fortuin verdiende door het publiek te geven wat ze willen: een heleboel blote vrouwen.;The Look of Love
3.5;Innemend en stoutmoedig Nederlands regiedebuut over het verlangen van de Tunesische jeugd naar een beter leven in Europa.;Die Welt
4.0;Een komische mozaïekfilm over acht veertigers die allen worstelen met een fikse identiteitscrisis.;Una Pistola en Cada Mano
3.5;Het uitgangspunt van deze horror is schaamteloos cliché, maar regisseur Adam Wingard weet er vermakelijke draaien aan te geven.;You're Next
3.0;Een aanstekelijke en optimistische muziekdocumentaire over het Braziliaanse multitalent Gilberto Gil, die aantoont dat culturen meer gemeen kunnen hebben dan dat ze verschillen.;Viramundo
3.5;Neill Blomkamps tweede speelfilm heeft een moddervette politieke boodschap. Maar de Zuid-Afrikaanse regisseur bewijst wel opnieuw zijn talent voor het sciencefictiongenre.;Elysium
2.0;Het tweede deel uit de fantasy-reeks, gebaseerd op de boeken van Rick Riordan.;Percy Jackson: Sea of Monsters
4.0;Groots opgezet Amerikaans drama met rijke thematiek en een glansrol van Matthew McConaughey.;Mud
4.0;Heeft Michael Bay ons al die jaren voor de gek gehouden? Zo ja, dan is Pain & Gain de clou van een geslaagde practical joke.;Pain & Gain
3.0;Amusant samenspel van Fabrice Luchini en Lambert Wilson in deze komedie over twee acteurs met narcistische trekjes.;Alceste à bicyclette
2.5;The Lone Ranger en de indiaan Tonto gaan op boevenjacht in deze deels komische, deels serieuze en overall te langdradige western.;The Lone Ranger
4.0;Het verleden laat altijd zijn sporen na, of zoals in Le Passé, zijn wonden.;Le Passé
3.5;Wie wel er tijdreizen? Je moet alleen zelf voor je wapens en verzekering zorgen.;Safety Not Guaranteed
2.0;Dit Griekse kloosterdrama over een onmogelijke liefde tussen een non en een monnik wordt opgesierd door eenvoudige maar stijlvolle animatiesequenties.;Metéora
4.5;Tour de force van Douglas als de flamboyante pianist Liberace, die net zo weet te intrigeren als Mr Showmanship zelf.;Behind the Candelabra
3.0;De Nederlands nagesynchroniseerde versie van de gelijknamige Duitse kinderboekenreeks.;Vampier Zusjes
4.0;28 momentopnamen van een verhouding in 28 hotelkamers.;28 Hotel Rooms
3.5;Digitaal gerestaureerde versie van het speelfilmdebuut van Jacques Tati. Enigszins gedateerd, maar nog uitermate komische en maatschappelijk relevant.;Jour de Fête
3.0;Sofia Coppolas vijfde speelfilm, over een groepje rijkeluiskinderen uit Hollywood dat inbreekt in de villas van hun idolen, wordt te laat interessant.;The Bling Ring
3.5;Prettige combinatie tussen chickflick en actiefilm.;The Heat
2.5;Gebrekkige animatie en nostalgische blauwe vriendjes.;De Smurfen 2
3.0;In het chronologisch meest recente X-Men-avontuur probeert de getroebleerde Wolverine met zichzelf en het verleden in het reine te komen.;The Wolverine
2.5;Deel twee van wat wel eens een lange reeks kan worden, laat meer van hetzelfde zien. De cast is nog imposanter en heeft er zichtbaar veel lol in gehad.;Red 2
4.0;Intense Japanse thrillerserie nu integraal in vijf uur durende bioscoopversie.;Shokuzai
3.0;Billy Bob Thornton levert weer een originele film af, die ietwat vreemd maar wel fijn is om naar te kijken.;Jayne Mansfield's Car
3.5;Deze Spaanse bewerking van Sneeuwwitje is een eerbetoon aan de gloriedagen van de zwijgende film. Het ziet er oogstrelend uit, maar het verhaal is soms wat sloom.;Blancanieves
1.5;In deze dansfilm van de schrijver van Step Up gaat wel erg veel aandacht uit naar de personages en gaan de voetjes te weinig van de vloer.;Make Your Move
4.0;Grootschalige gevechten en aanstekelijk entertainment voeren de boventoon in Guillermo Del Toros visueel verbluffende actiespektakel.;Pacific Rim
1.5;Adam Sandler brengt opnieuw een lui scenario met een gebrek aan echte grappen in dit vervolg op Grown Ups.;Grown Ups 2
3.0;Wetten zijn er niet voor niets, zo blijkt maar weer in The Purge.;The Purge
3.0;Dit psychologisch complexe speelfilmdebuut ontwijkt veel clichés, maar mist nog wat verfijning. Rijzende ster Christian Cooke zet een huiveringwekkend grillig personage neer.;Unconditional
3.0;Aardige romkom met Kristin Wiig als de over het paard getilde Imogene.;Girl Most Likely
3.0;Politiek correct drama viel in de smaak bij het Europees Parlement. Niet verrassend, maar ook niet onterecht.;Io Sono Li
